Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America & the Caribbean (IDA & IBRD countries),TLA,1.299653959,1.300379582,1.33519902,1.305286062,1.372905374,1.384045002,1.420077212,1.485091431,1.547447737,1.632679574,1.756040604,1.792661294,1.837285688,1.956590601,2.027292398,2.002251597,2.059417064,2.0922284,2.217272353,2.324144624,2.390704199,2.323507312,2.330997266,2.194087201,2.157682548,2.176768403,2.214439613,2.281633201,2.287878702,2.379842047,2.247863652,2.257384123,2.25883359,2.307082271,2.34639889,2.344449239,2.417430061,2.518748255,2.63617443,2.642289076,2.585071668,2.610186708,2.6046517,2.634946117,2.618730013,2.722202079,2.76179396,2.77460922,2.89175299,2.79710675,2.901406715,2.916180916,3.009188945,3.041442276,3.050986873,2.986248196,2.901515342
Latin America & Caribbean,LCN,1.375861264,1.369913626,1.415761089,1.376318953,1.444584818,1.450237566,1.481893892,1.556511974,1.612876854,1.711491601,1.842917096,1.886131322,1.928400089,2.056435135,2.11762485,2.094427215,2.178376568,2.192585902,2.301972516,2.409512187,2.475995848,2.396771825,2.409205568,2.249260271,2.239210756,2.26181438,2.258151885,2.324690039,2.33451881,2.425067639,2.287923573,2.288227365,2.271389046,2.316192306,2.35730396,2.364682308,2.438896403,2.533295219,2.649741704,2.65765465,2.605998401,2.629470911,2.625527906,2.654654024,2.638005071,2.742044987,2.782236898,2.794655389,2.91526812,2.821232596,2.935517201,2.941398238,3.032221513,3.060633806,3.069795606,3.009331072,2.922612057
Botswana,BWA,,,,,,,,,,,,,0.032981958,0.074412389,0.123137711,0.25226376,0.771519743,0.975693573,0.999930328,1.089407277,1.098628083,1.08385246,1.142515903,1.034430245,1.013239755,1.083387716,0.960532629,1.073200763,1.084760268,1.14917508,2.100304176,1.987883033,2.038486191,2.285470049,2.114703091,2.074143022,1.832610502,1.81871107,2.122257308,1.963003582,2.300613874,2.299158405,2.334035534,2.207306512,2.207851253,2.276743421,2.253041002,2.256363909,2.35260558,1.989774241,2.299366163,2.001436934,2.491951415,2.748646327,3.283177265,2.56084596,2.935373787
Malta,MLT,1.044345429,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.346870147,5.91606041,5.76556643,7.367420039,6.545471282,5.897607169,5.733533383,6.389619923,5.567784535,6.055245654,5.424069502,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,6.009770242,6.174949579,6.122413926,6.38190073,5.509534776,5.400613957,3.641844904,2.947412574
Maldives,MDV,,,,,,,,,,,,0.030737121,0.029727451,0.028715515,0.027758433,0.053761628,0.078263839,0.101416709,0.14788278,0.191393304,0.278027699,0.29098911,0.28066364,0.291289349,0.320875034,0.348248627,0.411048384,0.39735406,0.454474819,0.575853309,0.772318268,0.670351816,0.977804584,0.816215659,0.796571033,0.981179591,1.117716054,1.250862258,1.12009089,1.541730798,1.614331527,1.61380481,2.019314311,1.671867928,2.144134419,1.881642512,2.317859946,2.3303796,2.455685219,2.500713077,2.556735223,2.592472963,2.797073284,2.629413874,3.026224383,2.861600519,3.03839853
Suriname,SUR,1.503129885,1.449882229,1.629005508,1.704515219,1.889220557,2.419108102,3.242397717,3.83920523,4.07271891,4.185681594,4.375371678,4.647932183,4.744383771,5.778253089,4.43083793,5.62451494,5.583239512,5.311089923,6.686766098,6.397368084,6.599010934,5.640849216,5.191734063,3.79573095,4.262994829,4.337102182,4.704637121,4.61944241,4.828015028,4.672843393,4.299008562,4.909943851,4.838098883,4.771928472,4.702805568,4.672437089,4.655266428,4.64264089,4.585364846,4.570157721,4.66410656,4.970648839,3.24703045,3.163940911,3.164280506,3.193732844,3.454422393,3.450494052,3.758320087,3.827436902,4.539344126,3.371153843,4.187008889,3.852629752,4.056195981,3.082416443,3.07702303
Guyana,GUY,1.154316313,1.250805228,1.118937463,0.989528972,1.017581074,1.65385937,1.776879888,1.958638557,1.939996735,1.965937233,2.242021239,2.101494499,2.16378742,2.471741954,2.107222771,2.448465558,2.32439156,2.491403733,2.671237786,1.960447225,2.293775708,2.303215168,1.797719284,1.600594648,1.811695792,1.841984074,1.367127305,1.728328545,1.871020557,1.588606262,1.534270404,1.507241354,1.400960724,1.390665443,1.826503236,1.921910281,1.995462641,2.099658298,2.198902064,2.240288445,2.15586,2.140542347,2.122046647,2.1013537,2.183273728,1.92647451,1.729478269,2.092694454,2.086823144,2.094117033,2.29482304,2.369808039,2.640787187,2.549999012,2.632392779,2.628050433,3.090037673
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34904381,3.35680826,3.3402671,4.225880069,2.722253491,3.913105317,3.885342029,3.568908203,3.465075249,3.390947396,3.601228946,3.240945327
"Macao SAR, China",MAC,0.305963967,0.408730392,0.541153233,0.577182556,0.663072623,0.649575846,0.70521877,0.73859313,0.723957082,0.700393209,0.834106436,0.914030024,0.928664172,0.905809749,1.095814315,1.229273925,1.058341525,1.301464437,1.761998716,1.759985559,2.218027395,2.199841396,1.927248983,2.613955414,2.225137725,2.586921479,2.964951572,3.153205919,3.006552921,3.096393145,3.007765962,3.090174365,2.985736011,3.189565612,3.368067062,3.1960323,3.579625445,3.709467002,3.804721984,3.628584335,3.814594817,3.851732437,3.382502156,3.330992144,3.639030783,3.789588243,3.282335525,2.703853831,2.19917941,3.594551672,2.29605235,2.742767305,2.385985721,2.203863367,2.671617464,3.471586238,3.37478216
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.550308022,5.128922072,5.197854068,5.391635556,5.902020817,5.318218962,6.274912192,5.79106587,5.928994176,5.873397943,5.336934241,5.507394958,5.440652819,5.47485309,5.30197113,4.596564099,4.548023449,4.203943957,4.154446162,4.490665563,4.249897073,3.78522514,3.628569985,3.414233829,3.388998171
Low & middle income,LMY,1.524402989,1.428878389,1.409006956,1.45154299,1.500563636,1.571777584,1.634644751,1.623609921,1.674156019,1.752684459,1.88794477,1.99524836,2.036422719,2.102343774,2.13255646,2.219843754,2.281348834,2.351217551,2.43320019,2.45063957,2.454882481,2.392145323,2.441126602,2.457787905,2.492776242,2.614172689,2.630556914,2.656601632,2.726534426,2.697786142,2.561610435,2.551241315,2.191874173,2.16736143,2.113529797,2.155255463,2.17657685,2.143429632,2.088933022,2.098352398,2.122694379,2.136137407,2.192768485,2.365322668,2.521204921,2.655512242,2.792343948,2.830892742,3.035807388,2.990124696,3.22645638,3.424843803,3.495110485,3.476625253,3.488358812,3.445789682,3.403969305
Mauritius,MUS,0.272514943,0.274719173,0.361281304,0.290764139,0.418299766,0.404197875,0.357726781,0.636179596,0.799157829,0.704146331,0.603767554,0.471904007,0.809099903,0.784435818,0.789327845,0.661868834,0.683638405,0.696483206,0.675655785,0.694881923,0.611141993,0.553530886,0.506164605,0.59671196,0.619486258,0.693494936,0.777360068,0.898980969,0.818998331,1.001111999,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.870755528,2.065534045,2.267789393,2.39401331,2.395715333,2.523504784,2.53175545,2.683999401,2.94193012,2.97588958,3.029991456,2.97492202,3.132082534,3.129998786,3.15928885,3.233909584,3.338569663,3.337055532,3.442148744
IDA & IBRD total,IBT,1.604708131,1.516104821,1.502663467,1.548218473,1.599689786,1.668759265,1.730637752,1.721649372,1.776822046,1.861256302,1.996777657,2.091653766,2.145594521,2.211106698,2.241890526,2.334531702,2.406147611,2.47739768,2.565249072,2.583774542,2.590976126,2.50854239,2.554399673,2.56718293,2.596053753,2.715530183,2.72891532,2.753297498,2.807861835,2.77007864,2.635736518,2.615645106,2.263411368,2.239088668,2.18117156,2.225969675,2.252782991,2.218857824,2.158390537,2.163148919,2.181623257,2.195434543,2.25092125,2.424124384,2.57814029,2.710707072,2.851318468,2.892022447,3.092065486,3.042458745,3.279766605,3.481417834,3.546538276,3.528805083,3.535298489,3.494251617,3.453637128
Romania,ROU,2.903812021,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.853726719,8.864718761,8.710449013,8.890011018,8.359877745,8.54896734,8.851795307,9.244904383,9.228068093,9.245609624,7.503163349,6.099190193,5.643769903,5.504379114,5.241518875,5.556690076,5.544352572,4.993556835,4.435459288,3.993517767,4.040518655,4.366207979,4.47471788,4.684388286,4.517307494,4.524305495,4.876469678,4.895132266,4.692067363,4.005210952,3.922213561,4.23221901,4.074315455,3.550167079,3.490367336,3.61914154,3.515261924
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.410019286,4.688021644,4.329277649,3.799723226,3.723377456,3.475799381,3.345920924,2.836366473,2.682622965,2.988928918,2.992111413,3.221510038,3.271442282,3.352846325,3.611860039,3.779785259,3.629405756,3.376490018,3.849593455,3.541113332,3.471747548,3.518240904,3.474283046,3.543636572,3.574298418
Nauru,NRU,,,,,5.246065808,5.635758197,5.439756057,7.660453158,7.522644785,10.24778761,10.07417582,13.17879605,11.3195649,12.17393187,14.02791159,14.3102439,14.09223168,15.36383295,15.15087298,14.92607668,16.10618783,15.83212698,15.54976303,15.25859748,14.9709414,14.66627456,18.58205689,17.78691483,17.40024277,16.99514982,13.11709627,12.76915199,12.06490528,11.05054924,10.47913888,10.00592774,9.621064468,9.64365549,9.37141505,8.773566849,8.15913708,7.897601566,7.622945951,6.604562738,6.665926076,6.329475074,4.477411477,4.471042471,4.448892933,4.058456585,4.3982009,4.010838222,3.924214418,4.066537289,4.021851008,3.821322645,3.653230133
Lebanon,LBN,1.43027833,1.439567011,1.483715499,1.525914597,1.600651862,1.586061294,1.699101898,1.642339445,1.67362487,1.934161969,1.719030449,2.268073662,2.369000213,2.889934217,2.850593942,2.49710589,2.360014959,2.142350888,2.199743956,2.37635117,2.386660662,2.448151372,2.345572895,2.791430594,2.673046496,3.037863571,2.916101188,2.986698076,2.853366981,2.953570223,2.930414221,2.901764928,3.367630193,3.594559792,3.726953417,3.841205312,3.801399742,4.267981513,4.499459594,4.392260082,3.96780298,4.05198345,3.82639971,4.142988236,3.676326844,3.449448291,3.037758682,2.823701625,3.615635351,4.336682162,4.047494872,3.934610617,4.086336812,3.817892305,3.843598231,3.745767203,3.694800615
Algeria,DZA,0.557120304,0.535024402,0.487888633,0.455573722,0.462362729,0.525614967,0.65338888,0.635888321,0.66316112,0.801895031,1.042174396,1.255270521,1.854611772,2.438780572,1.975758103,1.928697622,2.292599217,2.382530667,3.454246225,2.446460725,3.460646099,2.342523351,1.920016191,2.493859764,3.267070323,3.24482431,3.301704728,3.538318126,3.434399506,3.188334948,2.988109843,2.994245635,2.964986363,2.974812411,3.062919622,3.313688067,3.317745825,2.936511706,3.543876554,3.005719449,2.830379965,2.677772173,2.822388898,2.838319656,2.707388281,3.236168271,3.004365149,3.202067336,3.173224552,3.435787368,3.312560602,3.30557127,3.477108092,3.525557358,3.735802777,3.854556576,3.69915599
Middle income,MIC,1.610620403,1.507865112,1.485123861,1.529604098,1.580458769,1.652610219,1.718011213,1.704550922,1.75437133,1.835527744,1.977311686,2.077171006,2.131179491,2.199791593,2.231072219,2.323997085,2.390442203,2.465250923,2.557036459,2.573442377,2.579008324,2.511767541,2.56643922,2.581476053,2.616437774,2.746835406,2.762329186,2.785304321,2.85491945,2.824287843,2.706488698,2.697320024,2.316797498,2.295800734,2.243110936,2.29269778,2.320038546,2.287443581,2.231426354,2.242252798,2.270591836,2.287605405,2.355034625,2.542197631,2.715604094,2.865926513,3.018597049,3.064590675,3.291813998,3.249727869,3.515175827,3.741916298,3.827045062,3.813238973,3.830151389,3.791097895,3.749704546
Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61863709,6.464585857,5.525358563,4.337414444,4.026472755,3.803022741,4.00297561,3.579835395,3.666271029,3.547105484,3.623944346,3.718169927,3.863229639,4.091801927,4.616299863,3.5553401,4.051383481,3.565668218,3.388225879,3.624593021,3.807914534,3.769492421,3.920792371,3.896406086,3.855347182
Mexico,MEX,1.670990141,1.675961329,1.587485025,1.600528397,1.736658362,1.705355151,1.777925255,1.918848664,1.940637003,2.047987318,2.215287211,2.380327514,2.422006072,2.561821014,2.674078029,2.759233889,3.006724694,3.067406196,3.45220081,3.642771221,3.961751778,4.099403604,4.289944895,3.829532781,3.73389481,3.796893825,3.795908929,3.880765463,3.800867772,4.393378554,3.793373018,3.881986429,3.84378479,3.830377124,3.912978646,3.630863982,3.719042582,3.908311625,4.050613546,4.016948975,4.028144635,4.117498953,4.075235494,4.270511506,4.2224472,4.399422979,4.455657766,4.401555404,4.451117906,4.232033444,4.069560416,4.187104495,4.232175308,4.126499656,4.000652984,3.963191128,3.943827403
Middle East & North Africa (excluding high income),MNA,0.827338075,0.820101522,0.817487846,0.88344815,0.967739294,1.113108946,1.298156844,1.289245771,1.533581848,1.579001297,1.639116217,1.706386241,1.743908478,1.96062642,1.976593991,1.969128717,2.276637847,2.302607389,2.384063508,2.416374181,2.186987552,1.967723281,2.040467419,2.209131897,2.313051,2.33360067,2.31813506,2.393823262,2.499677305,2.503298753,2.418146069,2.516010887,2.534242283,2.621047225,2.733882352,2.792742196,2.740685048,2.702931549,2.97108714,3.158872524,3.126893653,3.162583953,3.119438804,3.281883435,3.422803643,3.571563425,3.626494987,3.580902503,3.762557167,3.837303717,3.850970223,3.864316597,3.96647872,3.953646771,4.054247062,3.957301335,3.984350242
Middle East & North Africa (IDA & IBRD countries),TMN,0.826034988,0.818809833,0.816200274,0.882056688,0.96621507,1.11135576,1.296112201,1.287215163,1.531166403,1.576514315,1.636534551,1.703698623,1.74116176,1.957538364,1.973480786,1.96602727,2.273052062,2.298980701,2.380308523,2.412568306,2.183542969,1.964624047,2.037253611,2.205652437,2.309407863,2.329925166,2.314483915,2.390052906,2.495740225,2.499355969,2.435632844,2.53479731,2.553618569,2.641761102,2.756196353,2.816435592,2.764260188,2.727569359,2.996535979,3.186975634,3.153945972,3.191495071,3.148923985,3.313046934,3.452782776,3.601805718,3.659382975,3.613549929,3.798647647,3.874635275,3.889102521,3.902405591,4.006318664,3.993043149,4.094086284,3.995919322,4.023063965
Thailand,THA,0.135585755,0.146944073,0.173130282,0.185877735,0.242241073,0.234152142,0.289095655,0.360199485,0.491478255,0.406442616,0.416861175,0.507018467,0.559082592,0.608951134,0.58775365,0.576651989,0.663449206,0.724218789,0.772189885,0.79169434,0.847192872,0.78733138,0.769642743,0.846113989,0.899761185,0.935517781,0.938135708,1.055592048,1.220651642,1.414537742,1.604039776,1.74166989,1.894805214,2.113476992,2.323886401,2.679308118,2.938896564,2.989933009,2.61479855,2.698809095,2.743290186,2.906858563,3.037180083,3.189472895,3.407058655,3.477630683,3.511904525,3.536123162,3.471334905,3.680664073,3.852981518,3.7954794,4.025723762,4.214834224,4.105519506,4.138352218,4.114223358
Switzerland,CHE,3.664365979,3.751824984,4.333572069,5.111295488,4.865282038,5.185731956,5.327620031,5.434600874,5.937701579,6.208288851,6.519570443,6.750434987,6.863739819,7.334759289,6.541311271,6.168137541,6.423427895,6.540985491,6.720778708,6.340850586,6.414949786,6.11563526,5.73116759,6.242518469,6.08124526,6.155338532,6.502824669,6.150039281,6.174526108,5.937782989,6.345085168,6.280297083,6.224236273,5.873423831,5.90858368,5.571316975,5.640102519,5.849483122,5.865651918,5.696073665,5.442630894,5.945427667,5.595070279,5.476765434,5.472989901,5.572649341,5.611284653,5.046599596,5.296949596,5.393600403,5.002174211,4.699381907,4.733662496,4.998221364,4.357240126,4.30703579,4.117489823
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.587808562,3.641123948,3.54480093,3.676500802,3.720835435,4.16921401,4.446873714,4.430372134,4.328211925,4.743616794,4.991418757,5.341070163,5.198168006,5.241676788,5.24384626,5.528298459,5.242211938,4.916384236,4.696195978,4.652472701,4.228485471,4.136016518,3.988513088,4.118348684,4.189377314
Sweden,SWE,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.328098275,4.63141136,5.547348052,5.474957121,4.942300828,4.671420785,4.484611458,3.896324042,4.35875184
IBRD only,IBD,1.86423529,1.762356455,1.746996315,1.798231362,1.858000805,1.936897975,2.009779027,1.999019373,2.064473085,2.162004641,2.318434181,2.427534823,2.501527386,2.575919912,2.607932288,2.728503489,2.814304948,2.905488245,3.016005358,3.030847209,3.043108147,2.947822431,3.009130279,3.029777756,3.065183013,3.21518417,3.236816604,3.272758406,3.339046643,3.308845472,3.153042207,3.132808309,2.702651168,2.678583623,2.616965831,2.682503944,2.717677984,2.680074653,2.607447928,2.617442088,2.637644926,2.659845872,2.737087745,2.960588526,3.163310575,3.343091224,3.53163319,3.588539307,3.858548124,3.814378959,4.122790955,4.392303661,4.496846295,4.486060517,4.502221752,4.461472463,4.418623637
Barbados,BRB,0.74616417,0.83873933,1.119174838,0.816179429,0.7659579,0.872305268,1.133861103,1.425527869,1.854822733,2.018772457,1.795923749,2.016060376,2.080115107,1.976298911,2.008543026,2.309062619,2.147623221,2.37163218,2.520849071,2.392622269,2.673312361,2.707202584,2.540093356,2.691370865,2.927893478,3.305498648,3.565636097,3.652517838,3.653166111,3.808668357,4.103550296,4.59241328,3.710437224,4.169035221,2.796351734,3.033370307,3.089601534,3.322610716,4.084489262,4.298150127,4.240789643,4.360029358,4.398924751,4.571569174,4.648955261,4.830535279,4.902954119,4.881438823,5.789738021,5.73979737,5.237995825,5.403566242,5.18317589,5.094918676,4.40310366,4.395403121,4.465128973
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.09826486,10.33620726,8.508382998,8.656952641,8.075863335,6.743723935,6.553790346,6.694633591,6.525532256,6.612406766,6.611444787,7.371051365,7.23676392,7.087898757,6.976799586,6.907396071,6.723651438,5.64780667,6.641343749,6.265964231,6.487596829,5.976635541,5.046562571,4.34697596,4.493971404
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.985945298,4.750772617,4.746758126,4.46514675,4.367884612,4.290482015,4.563434349,3.885259168,3.475729068,3.712622788,3.817099115,3.754816757,3.922093528,4.184042091,4.329871871,4.693696086,4.69291649,3.958100057,4.348616303,4.553301311,4.629509672,4.273657237,4.378090123,4.504048662,4.519456418
World,WLD,3.039296743,2.986052647,3.031555824,3.135073623,3.235181766,3.340645173,3.439732495,3.490265368,3.606478732,3.771644998,4.037076225,4.119825525,4.232276399,4.375074708,4.28707332,4.22735106,4.374218605,4.438372334,4.529924362,4.571860027,4.479372902,4.290061278,4.200824231,4.172777115,4.224333104,4.311222964,4.295505644,4.34385174,4.444582391,4.445615667,4.246448356,4.229840702,3.951153273,3.933024069,3.887158217,3.902543869,3.955262596,3.914473611,3.83703909,3.847620395,3.911820632,3.891316196,3.92714656,4.076513626,4.214635231,4.306657649,4.402038301,4.421974357,4.540559633,4.373929011,4.6125941,4.725321399,4.753703545,4.721058586,4.701144585,4.638339053,4.555224176
St. Kitts and Nevis,KNA,0.214867478,0.429760138,0.287827947,0.362860931,0.367228809,0.447113333,0.455047465,0.464294758,0.711286881,0.563794505,0.571972904,0.659398953,0.661943228,0.662152402,0.827354361,0.745476723,0.830765745,0.834471145,0.755165549,0.843919728,1.188352121,1.280287689,1.544614233,1.208607011,1.216597943,1.226011367,1.414498903,1.340245121,1.624443187,1.635674283,2.641405862,2.633490998,2.703546239,2.763107362,2.907660147,3.050241224,3.108212469,3.336981123,3.478241758,3.698775847,3.90964771,3.946370118,4.384032944,4.328356904,4.591369298,4.226457782,4.260980711,4.529150704,4.49070115,4.602707875,4.489196303,4.672565835,4.410897937,4.444583532,4.549806995,4.583391923,4.616688295
Argentina,ARG,2.38334297,2.458551426,2.538446036,2.330685053,2.553441797,2.656465738,2.806895517,2.871099659,2.981777316,3.2881612,3.464527236,3.666159416,3.657008154,3.754154275,3.753366604,3.670150704,3.799261982,3.780415491,3.792880963,4.02981027,3.897888332,3.600810028,3.591793419,3.595564042,3.582148497,3.329225647,3.39465765,3.685883317,3.835714346,3.642232454,3.438151412,3.539959219,3.619280358,3.471494485,3.558099412,3.674141708,3.830198391,3.870270007,3.876926392,4.030588815,3.854991948,3.587350317,3.309683688,3.546088324,4.094082917,4.168128548,4.465186021,4.414246417,4.718224428,4.445387803,4.606804136,4.644106454,4.625259616,4.589774171,4.588229602,4.664010748,4.619085482
Hungary,HUN,4.544465241,4.883326797,5.02503803,5.579045568,6.166240754,6.04003721,6.065040728,5.758242269,5.962915575,6.06091396,6.77148766,6.682458042,6.677025672,7.004242405,7.071735479,7.152381214,7.54942716,7.814048438,8.253547228,8.055706328,8.109349235,8.08620576,8.114608938,8.338813278,8.516383853,8.085937427,7.85827798,7.956129524,7.38591771,7.259329314,6.713650623,6.418858426,5.824428958,5.978002173,5.684133533,5.844711547,6.019061436,5.916811704,5.762720948,5.743606612,5.467296695,5.592875675,5.518941473,5.82981044,5.684910755,5.751848927,5.697822938,5.566989532,5.458021607,4.840111448,5.022311649,4.872551164,4.556968385,4.276339668,4.190127409,4.512673437,4.639973434
Equatorial Guinea,GNQ,0.086169825,0.085018413,0.083906963,0.0965,0.094853262,0.106174448,0.090541294,0.087970801,0.097978378,0.14475,0.120632143,0.220869612,0.30399895,0.105659725,0.193166297,0.243702111,0.251405457,0.257433225,0.290694181,0.257620465,0.23475467,0.263539531,0.257667849,0.20226407,0.243322314,0.187454206,0.2186151,0.258521963,0.269249369,0.288583936,0.148713704,0.152490568,0.14757661,0.150599714,0.160733295,0.169779454,0.2488015,0.567350781,0.328294765,0.838322705,0.756168537,6.861844709,9.652286508,11.20397458,9.84585375,10.048921,10.4284496,9.572641407,7.467416709,7.516219517,7.305717547,9.523729471,6.774336665,7.154038459,6.512062095,5.158919293,4.653235449
Turkey,TUR,0.612271322,0.61687926,0.750243221,0.767637866,0.8707898,0.884280771,0.994630536,1.032197865,1.091947147,1.139551213,1.222603095,1.336297272,1.472021341,1.587466391,1.593322207,1.672672059,1.834340937,1.984329708,1.837687219,1.757845233,1.722847393,1.775448096,1.890011889,1.92341659,1.991029625,2.171961795,2.331644921,2.542168161,2.426526016,2.628988973,2.707520507,2.720197339,2.746190834,2.808934048,2.72475914,2.940486478,3.167194771,3.288497634,3.271079338,3.159085617,3.417941997,3.031010351,3.157334228,3.306488747,3.36395109,3.496000757,3.80492901,4.093144465,4.032738479,3.935469367,4.096888453,4.372357933,4.386124614,4.285926545,4.478823888,4.461231155,4.669466686
Arab World,ARB,0.607447557,0.660637945,0.724944319,0.8505668,0.969476204,1.1352713,1.248256564,1.31215422,1.453378147,1.7617709,1.792565696,1.991356558,2.112980304,2.393335345,2.273986435,2.187435863,2.57378279,2.636788086,2.750648511,2.852325975,3.082564496,2.915759233,2.702626188,2.797639712,2.961125883,3.035688904,3.261307558,3.174227313,3.268109579,3.229117884,2.940999793,3.253318297,3.449939794,3.735034752,3.741768301,3.422178818,3.422501862,3.277162044,3.350726129,3.328991156,3.706922177,3.608515545,3.605098095,3.797380771,4.070861267,4.187563397,4.287322663,4.118446523,4.408395616,4.56292492,4.63064477,4.572406668,4.956928314,4.801389535,4.981329527,4.933420267,4.712844702
Chile,CHL,1.658786375,1.743012817,1.973031759,2.006373934,1.986496835,1.976347501,2.053282564,2.068179502,2.241519003,2.343375155,2.521098249,2.725154075,2.790261839,2.693678903,2.488784038,2.172717615,2.240723656,2.115710114,2.069415145,2.209021032,2.212528246,2.120031283,1.755452166,1.75005299,1.838033604,1.754334175,1.787562703,1.793339974,2.095843165,2.480093742,2.509652817,2.321075596,2.367010235,2.483157938,2.689741811,2.90282435,3.324776296,3.814010139,3.84848448,4.056171947,3.833506699,3.43772838,3.517039182,3.508135131,3.73249299,3.82001803,3.963081057,4.333797151,4.300340466,3.956216401,4.234476106,4.59822558,4.653625241,4.736431087,4.454138162,4.632585658,4.713171921
Portugal,PRT,0.928578089,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.379382628,2.590855545,2.763116005,2.763828494,2.951574043,3.0307109,2.907559769,2.734259393,3.042086135,3.14417772,3.28615515,4.118915142,4.239198924,4.416863558,4.851017443,4.709295486,4.770042511,5.173429531,5.026484644,5.250035785,5.690597799,6.305207232,6.096403385,6.056037979,6.410086691,5.853135645,6.02313785,6.215165476,5.684705076,5.705207852,5.268402206,5.126323978,4.552752646,4.510827218,4.37605313,4.344029312,4.293477531,4.755594668,4.720545309
"Bahamas, The",BHS,3.749557215,4.746162733,5.996036039,5.55784952,8.117867907,9.399274591,7.465166482,11.17255275,10.28575841,10.62587966,15.19825006,38.71787175,36.49145986,43.3736179,39.91467697,43.6982096,33.51280137,49.30238812,32.79729797,33.64644827,37.94270885,13.01091368,10.27567398,8.96043255,8.07010173,6.440518719,5.90667191,5.848605054,6.224020109,7.735088367,7.18449944,7.066837032,6.961026805,6.493402049,6.341070742,6.216718299,6.094922846,5.321372643,6.574420933,6.646594936,6.545336201,6.179969466,6.269394786,6.277004046,6.18652593,5.632699109,5.372561044,5.325692302,6.871337083,4.594186565,6.725653769,5.007264091,5.244565217,7.820019718,6.341979802,5.389678412,4.725277895
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.266386362,4.650694816,4.745655749,4.672302624,4.395271777,4.441262031,4.005282521,4.702186449,5.031519664
Iraq,IRQ,1.133839523,1.166517421,1.176904102,1.190893346,1.117410105,2.305942365,3.202365763,2.055755167,2.129158414,2.360357896,2.410655473,2.814292038,2.788045154,2.798414065,2.735323233,2.837670299,4.043561696,3.507494341,3.290430988,3.996633636,3.336821707,2.287286556,2.12182123,2.615421754,2.646737843,2.871923077,3.001407186,3.252849806,4.088983346,4.310221602,2.865121203,2.551399067,3.212133588,3.342749083,3.650796342,3.689869364,3.344098873,3.186111627,3.272626014,3.170059693,3.083093518,3.525341062,3.499928425,3.553105717,4.33551491,4.216692239,3.59844793,2.22690329,3.281546097,3.608379714,3.772295829,4.453347502,4.843106075,4.994796612,4.842168931,4.702368286,5.191404781
